"","","","","","","","","","target"
"29",4.259977260348,0.505441319227752,4.17715972173978,2.28993145226284,0.453681999569844,0.917289607804634,-3.44449412946035,-2.03008487552936,134
"30",-1.08547266412083,-0.722821209089079,0.184477045888223,-0.683892165856387,3.11485889323803,-0.152896964846958,1.88776717299878,-1.06125218609074,4
"31",-1.00089795704697,-0.748464052738818,0.226685259837714,-0.511244111461312,2.93476939261211,-0.331952636760174,1.69681530921056,-1.02491501489867,4
"32",-0.910178450686277,-0.735773972410338,0.266449651145282,-0.313341506759898,2.44863567172693,-0.398351887500855,0.68426425843035,0.966004930075344,0
"33",-1.07596673811956,-0.760677931723068,0.222135488404379,-0.594559520385637,3.1230943298844,-0.143521703025662,1.83532062303332,-1.08625069555464,0
"34",-1.03369313108314,-0.764816680226498,0.244033421633256,-0.545709515192206,3.05802923879266,-0.229090043787419,1.7731849186728,-1.07535843836098,4
"35",-1.17912213827862,-0.793127706342666,0.209804714369567,-0.177727876123815,2.84187232714115,-0.0168280251109137,1.07277643426117,0.885726186122171,0
"36",-1.05104882074909,-0.81162522140654,0.23055919970144,-0.0913722196691932,2.60186955077202,-0.19225364167412,0.731984683387976,0.897144976763537,0
"37",-1.02895215029751,-0.770710370996117,0.241163081659204,-0.53242621681731,3.03927169171443,-0.227577316196983,1.73272368399389,-1.07776532662281,1
"38",-0.988190068377059,-0.819968674150353,0.238355580385525,-0.0521774299840859,2.47712101215074,-0.276098742980556,0.558250843406927,0.906758898333757,0
"39",-0.998761116199733,-0.813458941433744,0.245434426636,-0.0650660260855799,2.52379037551252,-0.276467265835894,0.633428384331895,0.900071744880891,0
"40",-1.0252994460798,-0.812785639405021,0.269907917165109,-0.307537613959376,2.98430650120382,-0.306000975383264,1.67634828716441,-1.06685115197115,0
"41",-1.08849714826965,-0.786431814010896,0.270934510832642,-0.467230207321012,3.18401804950358,-0.180088397587775,1.92872993010889,-1.09864725335183,10
"42",-1.0261534944937,-0.815682202090253,0.26122195688195,-0.156113322299338,2.6320750187233,-0.168581424259534,0.72208237430025,0.872712120782508,0
"43",-0.092629746011933,-0.416723816897803,0.986562864559007,-0.533491335046512,1.7599687159995,-2.28118833816734,1.40002565244881,1.60078587905943,15
"44",-1.02306291863059,-0.831069780481755,0.313318617095593,-0.239091059564742,3.02014314232279,-0.328489893674388,1.72772761604896,-1.07347443579223,0
"45",-0.850240610355596,-0.745833464263278,0.454145367307791,-0.395899337053753,2.90310654095011,-0.683162322673657,1.89864187002475,-0.948567564178356,67
"46",-1.02962668542967,-0.818691423574113,0.304975856820722,-0.334067016440395,3.05910712349659,-0.275583496045312,1.75470512582635,-1.08549411768389,0
"47",-1.05510251770019,-0.813082901834088,0.299510750534096,-0.166016525892499,2.74419307236064,-0.14722270922067,0.906115951657243,0.871214233178441,1
"48",-0.197612799612711,-0.448433955922127,0.915062290498305,-0.655980643272913,1.9478323978647,-1.95127696053643,1.37644879202171,1.48305308654967,74
"49",-0.975807122931136,-0.822710232518921,0.309250439959702,-0.161010906110999,2.60981144853507,-0.220106830787078,0.685276292418831,0.868261757821774,2
"50",-1.02542894598053,-0.867081663100452,0.329383554843874,0.0719788506837323,2.6418813195385,-0.233999669730244,0.742787953052031,0.870516217428839,1
"51",-0.988892402830504,-0.874135358470556,0.323358444546462,0.0771207157290229,2.56625542333058,-0.259247782550519,0.60564326491258,0.864699791127959,0
"52",-1.00539230205423,-0.854194135307312,0.156648956114126,-0.153781571598548,1.46568996536597,0.36206231962241,-0.503033347867549,2.48254906249112,9
"53",-1.00375993220619,-0.883326830254537,0.192334602257396,-0.0213677297245294,1.46163198458647,0.322363344569676,-0.502622730156717,2.48377314352893,2
"54",-0.999953603463458,-0.902967864408637,0.216143782394764,0.0684066216207761,1.45367925836744,0.292038806825369,-0.509904362530035,2.48467173251572,27
"55",-1.00567997852068,-0.94441678280291,0.267787947014136,0.293255841674745,1.45313031148542,0.214092464025335,-0.477477195085642,2.49217600882626,0
"56",-1.02839196009844,-0.902700390593707,0.223960092766792,0.0833366460011484,1.51958694873117,0.308092726454385,-0.406339239176402,2.4797165525268,0
"57",-1.0262257446233,-0.927686604740579,0.242986555324137,0.225995926881398,1.48320901519251,0.253927740608155,-0.434700859003351,2.49103557020804,1
"58",-0.998898107235389,-0.937833324128651,0.269915749734494,0.283521313728147,1.45203874112738,0.193709506265816,-0.464199923943115,2.49398273503819,0
"59",-1.00564325794659,-0.94603374124047,0.273119799014382,0.276130714781632,1.47027154760448,0.230348764440649,-0.471446436330426,2.48363408442927,1
"60",-0.990360042872543,-0.958467501894945,0.285895470740192,0.331050422752617,1.43819393480799,0.198572733412117,-0.516870320086182,2.48538975081355,1
"61",-0.998754636827954,-0.955752749075077,0.284803097952794,0.322894277275505,1.45741585502921,0.207327708279281,-0.48743795919237,2.48393925888214,2
"62",-0.983222682176683,-0.940683119681113,0.25529352198086,0.269499045020255,1.40325292865467,0.200914576614797,-0.559280932961651,2.49199268498999,0
"63",-0.978849025070508,-0.968651872225189,0.297657627736322,0.380522485789405,1.4162775178703,0.169133356187391,-0.545987492773001,2.48588957388035,0
"64",-1.06877412527149,-0.485030016721172,-0.564190404692331,-1.39366598790373,0.237869539566734,1.00166750825194,-1.29985885388709,1.98791966586909,0
"65",-1.12350276652154,-0.582904494912819,-0.489364231939076,-0.679488552729956,-0.407700888055635,1.33489376201634,0.388512759970451,1.89897378095297,0
"66",-1.1145484214339,-0.493957594044586,-0.497957091001543,-1.38064201787333,0.414896214979335,1.04664961836896,-1.03720823456127,1.97565300468675,0
"67",-1.07904875717594,-0.590882322476398,-0.550123364795336,-0.487602468703075,-0.679199245864649,1.17089822383119,0.0939037311285678,1.95643012942028,0
"68",-1.08983316225253,-0.516564307569541,-0.475731820863684,-1.31475264435293,0.400989725807731,1.0156177746323,-1.10609010601697,1.94738779119509,1
"69",-0.958894387711738,-0.906562047425488,-0.303081833625381,0.810346648463153,-0.121434278599921,-0.100200362473703,-1.68493268099677,1.65885646914736,0
"70",-1.10979516020552,-0.481298514302501,-0.538160282387838,-1.4025269017889,0.386050289448314,1.03837022121695,-1.07614053588167,1.97742680370531,1
"71",-1.06437206354107,-0.495248595918164,-0.531931888649671,-1.36539304871289,0.267716087454648,0.990778957001221,-1.26041831497688,1.98180779315343,0
"72",-0.920075747347612,-0.425929519942066,-0.359440026794154,-1.44446131048321,0.239679148290844,0.636137258911116,-0.967424230956252,2.08831379192891,2
"73",-1.00569470579768,-0.568237647010413,-0.602124793888839,-0.512169059734538,-0.718971172437224,1.07365426351328,0.048913483748998,1.95850104564762,0
"74",-1.04283227675837,-0.610940158382838,-0.452728612210371,-0.578263941819832,-0.511947820958566,1.22569283709949,0.215558433175148,1.89044013588781,0
"75",-1.05950392112539,-0.589997715819188,-0.529063527526351,-0.526737302648698,-0.605760123279598,1.17229027125401,0.163158164723659,1.93013006734662,0
"76",-0.91189277428041,-0.891178111838109,-0.272489825029775,0.677012303031205,-0.0780483961765777,-0.0999994693960088,-1.66083975434644,1.63423068476582,0
"77",-1.04220688030403,-0.577958662269575,-0.328656891529675,-1.14605097435441,0.468520031929719,0.943723073833323,-1.04978444246292,1.91680830937003,1
"78",-1.10138321245846,-0.498817570742661,-0.491615344089659,-1.36294639791023,0.400299728623636,1.02694819939459,-1.06709552494181,1.96944982015703,0
"79",-0.813692554010358,-0.910785322883932,-0.274831060521721,1.1102492699185,-0.663833187930306,0.0223786583169926,-0.541862893820248,-0.0124056186965268,0
"80",-1.01363301620298,-0.552331972657914,-0.373711868157023,-0.903983776079256,-0.273039398955171,1.1764872159505,-0.0573774558733565,0.344736730318483,1
"81",-0.996304915489607,-0.58014949244509,-0.352912402352883,-0.835973680854542,-0.297719110597733,1.17185826444158,-0.141177458167928,0.328485707013957,0
"82",-1.00167886198952,-0.723836434903139,-0.255013889459048,-0.00870973469179293,-1.0541925847458,1.47565395589289,1.30849711841714,0.219435354882643,0
"83",-1.00832502529406,-0.711037328838007,-0.272781346563656,-0.0407667334253153,-1.0568183444576,1.47971705832132,1.32212802614984,0.226808875688796,0
"84",-1.04125781137104,-0.606576026812399,-0.309178706053665,-0.786115021503401,-0.156043428090042,1.2410253375328,0.00767866550517926,0.294657370900803,0
"85",-1.03683517658108,-0.710621657966047,-0.249123637908987,-0.0483162033435517,-0.968064079686862,1.51007397003881,1.45886014474252,0.22384708031131,0
"86",-1.01256200742086,-0.651529764490733,-0.245672760242109,-0.671688681800371,-0.156565755551798,1.21873063785257,-0.0515953143754906,0.270296063747738,726
"87",-1.02502440750839,-0.714197906342017,-0.324336603984115,0.136255634225559,-1.14613645120364,1.38679728741981,1.29114395744378,0.272291297653314,0
"88",-1.1872381080917,-0.688779807891869,-0.327141258112585,0.0532899742982987,-0.801256234708665,1.57209038732538,1.81014193535047,0.257108969734704,0
"89",-0.886489444589032,-1.01530891536149,-0.0720218031375157,1.27537241523375,-0.562902348118474,0.17760435851706,-0.515029023938099,-0.052188714905943,0
"90",-0.957879793054923,-1.02905938704593,-0.0637469911767063,1.4126033154587,-0.47291228918396,0.184962633122678,-0.332304220140861,-0.0389582917007638,0
"91",-1.06306451848764,-0.740201607660491,-0.188701861156625,0.0163178050843973,-0.845629970084672,1.54892336878148,1.59040576795232,0.194289131444045,0
"92",-0.992617211949826,-0.752413135054029,-0.184901137158005,0.0664606048224851,-0.991295641673484,1.45904901001252,1.37504486343409,0.200259340655224,0
"93",-0.439773236286904,-0.37197393590461,-0.773507079509446,-0.0574629318054296,-1.69744042149947,0.164210796632398,1.28583522141524,0.555603697605745,10
"94",-0.690945916794864,-0.5890031592327,-0.0613753785791043,-0.0115623409206969,-1.40072005522239,0.668446418452333,1.46651182154517,0.439043532528889,124
"95",-1.01141585400667,-0.73079784479031,-0.23680173752026,0.0059319936112987,-1.01253016853382,1.4879947106338,1.3593164514732,0.211806750866587,0
"96",-1.02481023315819,-0.633787612223436,-0.282955887341443,-0.72064320553356,-0.176783384080628,1.23712537753707,-0.0612838430332481,0.283850336473285,0
"97",-1.00791611095509,-0.721029154059247,-0.226628454977851,0.0302558701210867,-1.02210348268151,1.43399808804858,1.41357807229003,0.236410310836474,0
"98",-0.976447006447824,-0.741444758647993,-0.205029694530319,0.152134942074862,-1.10018156172852,1.3484940423526,1.32819389289914,0.249676521743101,0
"99",-0.888027622733059,-1.02856113573199,-0.0291997585351987,1.30644551889383,-0.444160345443289,0.179949973170879,-0.36943277373496,-0.0767259256354997,0
"100",-1.02071097941004,-0.716280488939617,-0.183806967679252,-0.0160363495319258,-0.897584947661001,1.45452085130978,1.57957192618674,0.211504904408983,0
"101",-0.952375792490973,-0.710970744040317,-0.170348227204296,-0.00546944545020051,-1.02414194831391,1.34886301051951,1.44709057975967,0.239200176254584,8
"102",-0.844443087972663,-1.30502234447667,0.414050225138134,2.23482365511315,0.0302730311234184,-0.171272984017143,0.207315553596768,0.527668168818401,0
"103",-0.384704933850626,-0.803804265655446,0.617518405152067,0.985169407798608,-1.17556847605544,-0.267032533677602,2.22332184896237,1.2755216156132,10
"104",-0.996912307034012,-1.00553321720641,0.181218552663845,0.964841781680451,-0.445644126442213,1.1540827463085,2.05968537291282,0.801562211088742,1
"105",-0.930066825487517,-1.02015858848124,0.183706349044803,0.994443659763072,-0.585922756238433,1.09407319463768,1.83373717484868,0.805458954562846,0
"106",-0.907375659377775,-1.0450801608009,0.197446836517093,1.31758848029969,-0.746802356289423,0.870819690209404,1.76503618387049,0.871447898224355,0
"107",-0.818623568855775,-1.31824437646785,0.410332771308447,2.2274213640468,-0.016918828883799,-0.156899530265038,0.0790875494139991,0.51037814139843,0
"108",-0.817530348963489,-1.34793013517562,0.443467058321085,2.36113424390975,-0.0215429364778262,-0.195061976356962,0.0738169716403792,0.509043583654855,0
"109",-0.988349341121451,-1.3042464420443,0.45708358726656,2.21397179076197,0.375449992208241,-0.00449001113321293,0.704762301865031,0.503508750856403,0
"110",-0.811148465052725,-1.36073719128105,0.459396358541099,2.43627425882362,-0.0404870461992919,-0.233063714521841,0.062375774419027,0.514720132908932,1
"111",-0.861437730386682,-1.03506244517989,0.292266473638265,1.17047624913301,-0.644877385012656,0.877588289399101,1.89730336520724,0.856051781033106,26
"112",-0.955658572717123,-1.06975554715642,0.246957784821813,1.27612484612879,-0.551706116546399,1.0112864563057,1.92989470593243,0.813459007986809,0
"113",1.80635417897359,-0.148022784128868,2.55008536713912,0.989656830654407,-2.26120709600795,-6.12448093383435,2.39530440638153,2.57305843861196,25
"114",-0.410262824385698,-1.22003463436803,0.81253151883712,2.40873876497814,-0.401196036890787,-1.17896539357162,0.372144675238688,0.821390012354387,2
"115",-0.801061264955199,-1.37530511121946,0.499843276273547,2.43510159081222,0.0111032680306975,-0.21853201358984,0.0909010595570006,0.489191409880885,0
"116",-0.701881160835878,-1.32688636739566,0.598400186254057,2.4193292239127,-0.0556138197138284,-0.488553751658062,0.248320072023326,0.575953871210242,4
"117",-0.796613750636549,-1.41407720017844,0.540947103175861,2.67558248443372,-0.039952357335505,-0.323246253932601,0.0764776569376922,0.513274014616531,0
"118",-0.913388350753595,-1.1201676287574,0.306219703427147,1.49250950911453,-0.629690056767889,0.907619604812944,1.81752052493435,0.815259685508481,0
"119",-0.849476531546526,-1.36195692985639,0.523503709987563,2.37203757568684,0.159657457420861,-0.156475597140359,0.320539301675046,0.484105112265786,1
"120",-0.757344205255827,-1.36373850935544,0.571012194366079,2.4316961344257,0.0150187874308406,-0.32117550530937,0.192847876953709,0.521691561747666,4
"121",-0.783074671934104,-1.38259701139158,0.557280122376275,2.46325333712009,0.042910786657258,-0.260616288896419,0.165849613617588,0.495438776791905,0
"122",-0.746860756595957,-1.55197146744806,0.744371278636856,3.16908186979636,0.685724579220318,-1.18146765975415,-1.73167483780408,-0.170970509554935,1
"123",-0.743369777387011,-1.57605508167405,0.7408483447713,3.22002496422024,0.655130469325716,-1.15747668085131,-1.83229908323319,-0.185976227998492,0
"124",-0.75021109240685,-1.57410327911137,0.734578898112222,3.19115461578699,0.67212180916628,-1.1295364949558,-1.82699299302781,-0.19344857321709,0
"125",-0.792751323260553,-1.5711798243618,0.74171648224111,3.1718796972961,0.770661392385364,-1.07511029894503,-1.68679593478586,-0.200381540400754,0
"126",-0.755839998315415,-1.58643894549141,0.755190071445762,3.2405943583453,0.695229876502253,-1.13591211482894,-1.7955735956488,-0.197334940659889,0
"127",-0.776239429027127,-1.5917636646255,0.765571670692116,3.26851651951096,0.738301254800572,-1.12359875188824,-1.72914943853653,-0.199145264741065,0
"128",-2.79549942509078,1.25924992395659,-0.538839597238813,-1.14718846592225,-0.256846684713143,0.107738037751119,0.656366808133545,-0.380406782039446,0
"129",-2.79871630747586,1.24842795125154,-0.526312094866268,-1.12171167365941,-0.23457496403178,0.115673388534008,0.665584607625364,-0.393027970564265,0
"130",-2.78061096440596,0.920282443847199,0.346319545833663,-0.770390785011306,2.53742776521537,-0.769973222031534,1.34858956219679,-1.86235683718955,14
"131",-2.75589985061211,0.966995406553928,0.29720491737974,-0.869259403661757,2.44816874505798,-0.831981417465255,1.30993384324893,-1.82257984686557,1
"132",-2.79529823776049,1.24491825807933,-0.512629969706467,-1.11185958941541,-0.227574998672152,0.109457625667012,0.678989481834309,-0.391970172151096,0
"133",-2.78898823243141,1.28390106538974,-0.426171407266376,-1.67887534516897,0.743379601623752,-0.177618103273514,-0.602672517974873,-0.36330159700614,2
"134",-2.69367175135082,1.03954628901311,0.221512866086093,-0.978519465937446,1.96407484191823,-0.742761964284388,0.24469448829248,0.159404307741069,3
"135",-2.79251437207789,1.30521381396317,-0.492941122222612,-1.72390234701957,0.706017192139156,-0.171725522036642,-0.651813736369968,-0.35811020429511,1
"136",-2.80993602979897,1.18793094719021,-0.437949390416499,-1.49852780007982,-0.303593587273739,0.383326989960661,-1.69691187265526,1.22062245321265,0
"137",-2.79812390865813,1.25778442680745,-0.584005834923343,-1.64748019378888,-0.433141610603191,0.350454609168497,-1.803137991793,1.26438725016253,2
"138",-2.78233637179679,1.19974226579474,-0.431668622383392,-1.50508207405167,-0.317274753668167,0.319065099355938,-1.68738804599216,1.22189437758715,0
"139",-2.7736347558857,1.20997697425791,-0.443820092727161,-1.52197182860428,-0.334732900595068,0.301207393291868,-1.68735401173733,1.2349181231795,5
"140",-2.68468123782954,1.1835542203344,-0.544985053381975,-0.871778088391676,-1.2744079597731,0.394532786123,-0.323886298787494,1.19394977603389,4
"141",-2.66695735114623,0.81335440568001,-0.195912546615071,0.399136842262903,-0.620709007400281,-0.634290250588135,-2.08643321986624,0.863343815240007,0
"142",-2.60439611948533,0.80479226244163,-0.167914014013483,0.593111637370075,-0.712355412375235,-0.849495434080122,-2.11183488093734,0.891887849237124,1
"143",-2.70669216651007,1.10059704709846,-0.340239234716991,-0.717987262040437,-1.13365235496691,0.441486500361168,-0.207268672653607,1.14314162116916,3
"144",-2.647607572314,1.06897512046865,-0.281656909754787,-0.316846788495547,-1.79624116756405,0.634590474235823,0.829716981391354,-0.471217882207345,2
"145",-2.7292547483512,1.03832399228613,-0.110531094610587,-0.804279251569563,-0.728100419862455,0.542949076542035,-0.440107225092927,-0.479770631409724,3
"146",-2.69306619095656,0.985467913242939,-0.279776804981073,0.0783454046047607,-1.88253164216308,0.601479036313803,0.688927982675754,-0.462781010735376,2
"147",-2.69599328318624,0.99776218549143,-0.230769383462111,-0.0856482566409706,-1.78095642770627,0.677068273383799,0.775756998512548,-0.501131020136692,3
"148",-2.61068492665071,0.660329195995854,0.047398604114043,1.19303519810718,-1.15077924107641,-0.483731811568954,-0.955136132510397,-0.808923536812101,0
"149",-2.57301327186744,0.639494350739355,0.055914121664991,1.40326099574637,-1.22217433090791,-0.642572623723184,-1.00228647144467,-0.798301689624919,2
"150",-2.70020645051106,0.95013158484366,-0.100309632622996,-0.00893985950714021,-1.67616537010128,0.707180685469887,0.889038093102051,-0.519138784402664,1
"151",-2.71188189461692,0.918050750725549,-0.0710361601913706,0.100989589166568,-1.65949595747939,0.712859850606422,0.891109873199474,-0.525294631268296,0
"152",-2.65349936555866,0.710440149394197,0.230982694088895,0.759409535016297,-1.24015642746763,0.426085230820214,1.3676571891025,0.0821598206329445,2
"153",-2.52233451433915,0.381043219340205,0.50665898056832,2.13819044578474,-0.692584327994318,-0.895591674629755,-0.404758941015725,-0.21088011791656,0
"154",-2.54518302375777,0.360032217867839,0.51985946433332,2.15520232978305,-0.632711554667891,-0.828319013157585,-0.384109630995665,-0.236886570505753,0
"155",-2.55457094648057,0.35699571445012,0.535257323166048,2.09677561893598,-0.561399856781128,-0.767693377519249,-0.336478617387467,-0.263415822576378,0
"156",-2.52181470763667,0.304830014181254,0.603054113149178,2.44398589131201,-0.672244797461485,-0.963462312230551,-0.391065733155487,-0.22145666424533,0
"157",-2.63992769041946,0.597933765578262,0.384979038907006,1.22517508025277,-1.20438453024068,0.291577992608942,1.39635773682274,0.0561052503702472,2
"158",-2.64456577948289,0.585513541108893,0.413151582846436,1.23086441741854,-1.15971119842189,0.318471289791505,1.43425549843273,0.0449953534883255,2
"159",-2.5153740138586,0.280919745454095,0.68010097669663,2.44631585510572,-0.555332898325635,-0.934941879211062,-0.289084974037574,-0.262964920378399,1
"160",-2.47211058318019,0.185152877147197,0.794329136223504,2.74486369051143,0.116870510878017,-1.71227709048962,-2.19246319447277,-0.93850763798845,1
"161",-2.47813564482664,0.123523712987745,0.828722843990862,3.05278069306553,0.0584424160485168,-1.79419775729607,-2.26668001932959,-0.93214729093032,0
"162",-2.47519014624731,0.110585093965783,0.856710865315103,3.08629055345445,0.0854532458289214,-1.79892457847634,-2.24247173058186,-0.942423066040201,0
"163",-2.47712126993846,0.0949061878198446,0.883405620065285,3.12310128489441,0.116516834040408,-1.79202059745611,-2.21948066980206,-0.953900562562731,2
"164",6.007441616806,3.35982567030636,-6.52042970164609,-0.276086527232103,0.828397294959794,1.54878274935387,-1.59606057708717,-0.255771231637981,0
"165",8.2492858049904,4.86426331119788,-8.07148201739051,-1.69691008211559,-1.22063728270153,-3.20874997042114,-1.06017665450663,1.0021058697692,144
"166",3.54473194111324,0.643330573957341,-4.42763142428776,-1.14122828342601,-0.892189352296056,0.0171816031622551,-0.295499303787113,-1.95872192012881,204
"167",5.00870855954517,1.37243843676123,-7.17757280631297,0.257758202303666,-2.61522942514583,-3.774866944371,-1.36907674510993,-1.85020380343428,6
"168",3.77422924382136,0.109314201482685,-4.7093177696439,1.87793482298537,-0.989680153720909,-1.46175218353885,-0.686884709491218,-1.77920954071614,6
"169",3.35570710522404,-0.412668557649735,-3.86121357315504,2.58478900593365,0.403177850456581,-1.19746745414597,-2.38668257423605,-2.79723942059189,585
"170",-2.3975858758761,1.01480761726615,-0.24365949546579,1.27866069950799,-1.12497757023331,-0.515250535913375,-0.879800520880277,-0.770242486121675,0
"171",-2.55292945177801,1.27937926110671,-0.310516288713612,-0.0203026278168829,-1.54093667371464,0.862982825815631,1.03135600343266,-0.509517222569685,1
"172",-1.74330749930262,1.33420663965143,0.599565300857303,-0.900029420208158,0.927149658469066,0.181279778077437,-0.972539990919079,1.67639841665374,26
"173",-1.6593806725637,1.17516273647275,0.187898243099639,0.452418849378276,-0.5411894345336,-0.34596979307638,-2.16780740009747,0.754124481350398,4
"174",-1.73972407511048,1.52111714046404,0.233297607101864,-1.41294491961089,-0.170920816584181,0.537697303118418,-1.57831054222674,1.1430193297441,16
"175",-1.55079606112065,1.63943963524952,0.339015015564182,-1.59766828429872,-0.370953141861238,0.107283993276661,-1.42729899152799,1.31122262578103,23
"176",-1.66521921649322,1.47655719693174,0.379933817708512,-0.976711374343813,-0.783336015119289,0.688441557618788,-0.436154101495917,-0.466631652570999,22
"177",-1.75457477449792,1.42277907886522,0.311983189344528,-0.896233196713613,-0.710714585334276,0.897453524529731,-0.546416870603317,-0.546515871021146,27
"178",-1.62286980119913,1.35253506398054,0.497579423747295,-0.170049985594692,-1.58917638847822,0.889702066904063,1.01057646970563,-0.556214520012604,46
"179",-2.36019025204611,1.1872856863128,-0.122873932746405,-1.35713800146007,1.60603965108798,-1.35747288726652,0.134399375016425,0.227532506235085,25
"180",-2.67861682208503,1.00838584986915,-0.465763133138182,-0.801157613221126,-1.16723161461357,0.551919787968475,-0.24754421869806,1.1524382042984,3
"181",-2.69746602756281,0.953570373681845,-0.238474168641696,-0.899263576071077,-0.757025070925741,0.635228345276274,-0.467155825885231,-0.475724273037829,0
"182",-2.45896960115746,0.289317428917038,0.461938560475346,2.01874917999776,-0.636425951439176,-0.831915746276563,-0.323249194746865,-0.229629223041101,12
"183",-2.3987178729742,0.061106267719396,0.742261311588855,2.91363399583937,0.0239373497513926,-1.80078248580026,-2.23242848261081,-0.914059317234465,0
"184",-2.42945630260687,0.0326256624194372,0.770208727895289,2.88107518336145,0.145123643925899,-1.66847378959302,-2.18661211058798,-0.96691161078964,0
"185",-2.4355463907717,0.0677679559355589,0.665738531126812,2.87334844574322,-0.0104546996698403,-1.71542067850863,-2.3191637450448,-0.913523563134051,0
"186",-2.56199810129184,0.570636827808523,-0.0111362853042099,1.05148036045604,-1.11472953724685,-0.387276704253921,-0.907416427984471,-0.822703121446985,0
"187",-2.50369688935991,0.331012654507972,0.394164004164118,1.68586793661587,-0.52084363149385,-0.601716296375159,-0.280400527438643,-0.271026394765632,2
"188",-2.43184127656053,0.0692870164601362,0.68241708824359,2.83067318340975,0.0264567912091989,-1.69542984181779,-2.28591245240299,-0.924780931290394,1
"189",19.1587349874767,2.890102019744,10.3282845509697,-2.72259747079681,-0.762428083766327,9.45861960618591,-3.84533441962598,-4.46464220081968,0
